ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_476,0.187,-0.568,-0.212,-0.348,0.183
Seq_477,0.104,-0.602,-0.169,-0.277,0.182
Seq_478,0.27,-0.486,-0.223,-0.475,0.081
Seq_479,0.458,-0.474,-0.169,-0.413,0.097
Seq_480,0.195,-0.401,-0.044,-0.221,0.388
Seq_481,0.056,-0.893,-0.043,-0.357,0.11
Seq_482,0.178,-0.481,-0.254,-0.454,0.038
Seq_483,0.165,-0.446,-0.161,-0.362,0.157
Seq_484,0.239,-0.791,0.008,-0.337,0.094
Seq_485,0.107,-0.404,-0.06,-0.326,0.086
Seq_486,0.121,-0.146,-0.266,-0.481,-0.007
Seq_487,-0.04,-0.841,-0.198,-0.478,0.133
Seq_488,0.175,-0.378,-0.146,-0.279,0.102
Seq_489,-0.156,-0.323,-0.526,-0.377,0.07
Seq_490,0.673,-0.051,-0.228,-0.439,0.041
Seq_491,0.387,-0.348,-0.22,-0.364,0.053
Seq_492,0.022,-0.792,-0.21,-0.386,0.401
Seq_493,0.035,-0.54,-0.252,-0.371,0.154
Seq_494,0.242,-0.532,-0.354,-0.533,0.133
Seq_495,0.512,-0.388,-0.016,-0.277,0.307
Seq_496,-0.167,-0.432,-0.243,-0.376,0.038
Seq_497,0.035,-0.511,-0.294,-0.467,0.027
Seq_498,0.157,-0.474,-0.338,-0.492,0.145
Seq_499,0.23,-0.45,-0.361,-0.531,0.06
Seq_500,0.212,-0.802,-0.206,-0.438,0.241
Seq_501,-0.411,-0.457,-0.153,-0.291,0.117
Seq_502,0.117,-0.679,-0.338,-0.506,0.121
Seq_503,0.456,-0.487,-0.272,-0.562,0.158
Seq_504,0.242,-0.593,0.033,-0.445,0.364
Seq_505,0.243,-0.404,-0.184,-0.518,0.046
Seq_506,-0.14,-0.257,-0.588,-0.585,0.056
Seq_507,0.276,-0.917,-0.045,-0.435,0.074
Seq_508,0.196,-0.465,-0.313,-0.448,0.16
Seq_509,0.258,-0.469,-0.491,-0.489,0.065
Seq_510,0.53,-0.295,-0.448,-0.521,-0.17
Seq_511,-0.087,-0.317,-0.404,-0.362,0.151
Seq_512,0.099,-0.257,-0.217,-0.225,0.081
Seq_513,0.494,-0.563,-0.376,-0.471,0.095
Seq_514,0.08,-0.779,-0.298,-0.544,0.223
Seq_515,0.019,-0.548,-0.237,-0.355,0.082
Seq_516,0.535,-0.725,0.05,-0.581,0.235
Seq_517,0.212,-0.391,-0.172,-0.251,0.23
Seq_518,-0.017,-0.351,-0.555,-0.491,0.055
Seq_519,0.138,-0.157,-0.23,-0.601,-0.085
Seq_520,0.834,-0.603,-0.27,0.062,-0.014
Seq_521,-0.391,-0.848,-0.196,-0.304,0.224
Seq_522,0.291,-0.693,-0.708,-0.511,0.097
Seq_523,0.14,-0.24,-0.448,-0.491,0.205
Seq_524,0.339,-0.534,-0.328,-0.261,0.069
Seq_525,0.067,-0.912,-0.203,-0.419,0.251
Seq_526,0.038,-0.444,-0.451,-0.36,0.136
Seq_527,0.259,-0.785,-0.269,-0.479,0.092
Seq_528,0.352,-0.291,-0.248,-0.211,0.345
Seq_529,0.102,-0.57,-0.097,-0.646,0.054
Seq_530,-0.036,-0.453,-0.473,-0.464,0.132
Seq_531,0.135,-0.8,-0.128,-0.564,0.333
Seq_532,0.144,-0.515,-0.115,-0.522,0.092
Seq_533,-0.122,-0.303,-0.32,-0.452,0.153
Seq_534,0.301,-0.43,-0.174,-0.572,-0.017
Seq_535,0.128,-0.329,-0.196,-0.245,0.074
Seq_536,-0.249,-0.511,-0.053,-0.16,0.174
Seq_537,0.176,-0.442,-0.242,-0.462,0.089
Seq_538,-0.004,-0.468,-0.397,-0.403,0.153
Seq_539,-1.535,-1.311,-0.505,-0.295,0.299
Seq_540,-0.129,-0.296,-0.51,0.106,0.089
Seq_541,0.036,-0.547,-0.145,-0.551,0.139
Seq_542,0.146,-0.349,-0.205,-0.389,0.236
Seq_543,0.434,-0.541,-0.198,-0.519,0.011
Seq_544,-0.141,-0.509,-0.225,-0.316,0.224
Seq_545,-0.013,-0.849,-0.232,-0.434,0.29
Seq_546,0.668,-0.427,-0.015,-0.183,0.365
Seq_547,0.148,-0.462,-0.358,-0.35,0.241
Seq_548,0.162,-0.66,-0.243,-0.345,0.228
Seq_549,0.191,-0.444,-0.175,-0.463,0.137
Seq_550,0.061,-0.502,-0.214,-0.385,0.126
Seq_551,0.54,-0.035,-0.756,0.087,0.04
Seq_552,0.395,-0.166,-0.147,-0.425,-0.047
Seq_553,0.15,-0.68,-0.277,-0.479,0.116
Seq_554,0.351,-0.527,-0.685,-0.07,0.211
Seq_555,-0.069,-0.43,-0.208,-0.398,0.209
Seq_556,0.473,-0.206,0.225,-0.197,-0.17
Seq_557,0.218,-0.317,-0.245,-0.374,0.142
Seq_558,0.187,-0.463,-0.218,-0.458,-0.053
Seq_559,0.317,-0.607,-0.248,-0.474,0.212
Seq_560,-0.136,-0.52,-0.408,-0.324,0.205
Seq_561,0.213,-0.848,-0.303,-0.696,0.13
Seq_562,0.352,-0.628,-0.27,-0.45,0.15
Seq_563,-0.346,-0.784,-0.323,-0.396,0.159
Seq_564,0.57,-0.459,-0.432,-0.497,0.168
Seq_565,0.032,-0.567,-0.462,-0.552,0.157
Seq_566,0.387,-0.083,-0.199,-0.439,-0.099
Seq_567,-0.712,-0.99,-0.355,-0.441,0.134
Seq_568,-0.102,-0.44,-0.295,-0.391,0.073
Seq_569,0.129,-0.542,-0.223,-0.351,-0.037
Seq_570,1.07,0.381,-1.431,0.838,0.042
Seq_571,0.042,-0.616,-0.53,-0.522,0.171
Seq_572,-0.126,-0.567,-0.126,-0.436,0.129
Seq_573,0.413,-0.878,-0.226,-0.409,0.161
Seq_574,-0.009,-0.081,-0.281,-0.257,0.013
Seq_575,-0.238,-0.248,-0.238,-0.275,0.264
Seq_576,0.117,-0.404,-0.355,-0.374,0.06
Seq_577,-0.001,-0.331,-0.39,-0.397,0.03
Seq_578,0.246,-0.418,-0.179,-0.457,-0.071
Seq_579,0.008,-0.566,-0.39,-0.477,0.059
Seq_580,0.132,-0.514,-0.099,-0.402,0.159
Seq_581,0.249,-0.122,-0.16,-0.333,0.061
Seq_582,0.123,-0.489,-0.196,-0.696,0.015
Seq_583,0.31,-0.285,-0.062,-0.426,0.163
Seq_584,0.173,-0.509,-0.415,-0.46,0.18
Seq_585,0.265,-0.963,-0.426,-0.476,0.198
Seq_586,0.025,-0.512,-0.368,-0.423,0.174
Seq_587,-0.1,-0.279,-0.274,-0.365,0.101
Seq_588,0.253,-1.03,-0.234,-0.3,0.264
Seq_589,0.13,-0.686,-0.358,-0.485,0.241
Seq_590,0.082,-0.22,-0.582,-0.45,0.052
Seq_591,0.139,-0.162,-0.242,-0.444,0.088
Seq_592,-0.259,-0.698,-0.279,-0.426,0.314
Seq_593,0.198,-0.245,-0.273,-0.42,0.034
Seq_594,0.01,-0.181,-0.121,-0.356,0.098
Seq_595,0.315,-0.401,-0.118,-0.529,0.026
Seq_596,0.138,-0.442,-0.31,-0.634,-0.017
Seq_597,0.2,-0.462,-0.346,-0.396,0.12
Seq_598,0.535,-0.27,0.188,-0.206,-0.423
Seq_599,0.14,-0.514,-0.051,-0.414,-0.009
Seq_600,0.16,-0.726,-0.186,-0.376,0.246
Seq_601,-0.027,-0.499,-0.384,-0.392,0.161
Seq_602,-0.343,-0.103,-0.285,-0.571,0.038
Seq_603,0.099,-0.494,-0.371,-0.379,0.168
Seq_604,-0.06,-0.122,-0.297,-0.555,0.093
Seq_605,0.354,-0.574,-0.404,-0.518,-0.077
Seq_606,1.154,-0.111,-0.089,-1.064,0.358
Seq_607,0.091,-0.629,-0.311,-0.408,0.114
Seq_608,0.168,-0.832,-0.237,-0.643,0.185
Seq_609,0.04,-0.278,-0.382,-0.33,0.099
Seq_610,-0.118,-0.285,-0.244,-0.168,0.137
Seq_611,0.06,-0.901,0.077,-0.501,0.154
Seq_612,0.336,-0.336,-0.28,-0.58,0.209
Seq_613,0.114,-0.367,-0.207,-0.572,-0.073
Seq_614,0.138,-0.303,-0.204,-0.377,0.043
Seq_615,0.231,-0.927,-0.229,-0.402,0.361
Seq_616,0.177,-0.592,-0.032,-0.301,0.339
Seq_617,-0.107,-0.72,-0.301,-0.32,0.177
Seq_618,0.189,-0.329,-0.406,-0.489,0.014
Seq_619,0.004,-0.623,-0.408,-0.434,0.192
Seq_620,-0.03,-0.339,-0.52,-0.572,0.271
Seq_621,0.486,-0.392,-0.285,-0.324,0.165
Seq_622,0.498,-0.188,-0.461,-0.675,0.041
Seq_623,0.663,-0.232,-0.03,-0.621,0.346
Seq_624,-0.09,-0.555,-0.464,-0.437,0.266
Seq_625,0.807,-0.186,-0.192,-0.647,0.131
Seq_626,-0.101,-0.664,-0.378,-0.459,0.119
Seq_627,0.107,-0.577,-0.541,-0.438,0.168
Seq_628,-0.091,-0.312,-0.302,-0.294,0.074
Seq_629,0.053,-0.473,-0.276,-0.345,0.24
Seq_630,0.252,-0.431,-0.321,-0.487,0.31
Seq_631,0.513,-0.192,-0.388,-0.335,0.086
Seq_632,0.078,-0.262,-0.222,-0.544,0.135
Seq_633,0.08,-0.391,-0.475,-0.594,0.093
Seq_634,0.249,-0.736,-0.195,-0.462,0.198
Seq_635,-0.202,-0.252,-0.035,-0.235,0.155
Seq_636,-0.785,-1.16,-0.322,-0.278,0.151
Seq_637,0.053,-1.186,-0.313,-0.508,0.148
Seq_638,0.574,-0.485,-0.319,-0.731,0.127
Seq_639,0.197,-0.764,-0.234,-0.442,0.113
Seq_640,0.092,-0.638,-0.265,-0.44,0.131
Seq_641,0.009,-0.776,-0.298,-0.511,0.191
Seq_642,0.028,-0.655,-0.529,-0.362,0.094
Seq_643,0.044,-0.739,-0.233,-0.423,0.203
Seq_644,0.131,-0.525,-0.064,-0.569,0.058
Seq_645,0.38,-0.276,-0.204,-0.46,-0.031
Seq_646,0.544,-0.641,-0.237,-0.383,0.087
Seq_647,0.094,-0.863,-0.339,-0.438,0.322
Seq_648,0.638,-0.348,-0.619,-0.574,0.224
Seq_649,0.045,-0.418,-0.074,-0.343,0.185
Seq_650,0.331,-0.888,-0.286,-0.588,0.202
Seq_651,0.362,-0.202,-0.135,-0.479,0.215
Seq_652,-0.203,-0.4,-0.086,-0.39,0.092
Seq_653,0.663,-0.339,-0.504,-0.58,0.116
Seq_654,0.152,-0.397,-0.119,-0.632,0.048
Seq_655,0.179,-0.352,-0.439,-0.431,0.121
Seq_656,0.225,-0.701,-0.106,-0.441,0.09
Seq_657,0.237,-0.58,-0.137,-0.422,0.069
Seq_658,0.09,-0.217,-0.095,-0.295,0.076
Seq_659,0.189,-0.382,-0.267,-0.33,0.102
Seq_660,1.082,-1.017,0.058,-1.471,0.251
Seq_661,0.15,-0.31,-0.181,-0.288,0.182
Seq_662,0.214,-0.763,-0.329,-0.357,0.252
Seq_663,-0.051,-0.424,-0.309,-0.462,0.153
Seq_664,0.028,-0.031,-0.264,-0.258,-0.157
Seq_665,0.031,-0.414,-0.183,-0.41,0.072
Seq_666,-0.151,-0.282,-0.443,-0.135,0.06
Seq_667,-0.083,-0.469,-0.396,-0.491,0.142
Seq_668,0.039,-0.763,-0.304,-0.439,0.225
Seq_669,0.04,-0.563,-0.414,-0.48,0.115
Seq_670,0.179,-0.536,-0.575,-0.567,0.094
Seq_671,0.17,-0.561,-0.063,-0.35,0.152
Seq_672,-0.196,-0.762,-0.148,-0.409,0.137
Seq_673,0.171,-0.873,-0.228,-0.706,0.068
Seq_674,0.046,-0.64,-0.301,-0.39,0.259
Seq_675,0.141,-0.566,-0.506,-0.431,0.164
Seq_676,0.384,-0.263,-0.348,0.13,0.163
Seq_677,0.115,-0.849,-0.202,-0.365,0.291
Seq_678,0.022,-0.937,-0.226,-0.493,0.269
Seq_679,-0.076,-0.926,-0.332,-0.484,0.153
Seq_680,0.188,-0.363,-0.326,-0.349,0.117
Seq_681,-0.15,-0.819,-0.366,-0.513,0.194
Seq_682,0.112,-0.799,-0.16,-0.387,0.157
Seq_683,0.568,-0.284,0.289,-0.327,-0.287
Seq_684,-0.054,-0.857,-0.178,-0.445,0.17
Seq_685,0.219,-0.669,-0.235,-0.578,0.234
Seq_686,0.398,-0.361,-0.245,-0.386,0.053
Seq_687,-0.083,-0.608,-0.321,-0.397,0.285
Seq_688,0.237,-0.313,-0.303,-0.338,0.11
Seq_689,-0.018,-0.541,-0.004,-0.229,0.081
Seq_690,0.406,-0.471,-0.442,-0.6,0.17
Seq_691,0.467,-0.365,-0.71,-0.613,0.167
Seq_692,-0.117,-0.797,-0.286,-0.562,0.146
Seq_693,0.36,-0.424,-0.513,-0.351,0.149
Seq_694,0.252,-0.473,-0.245,-0.539,0.021
Seq_695,0.102,-0.233,-0.42,-0.581,0.026
Seq_696,0.484,-0.23,-0.178,-0.471,0.039
Seq_697,0.218,-0.44,-0.183,-0.453,-0.028
Seq_698,0.312,-0.289,-0.328,-0.58,-0.04
Seq_699,0.036,-0.19,-0.261,-0.437,-0.033
Seq_700,0.16,-0.32,-0.168,-0.283,0.193
Seq_701,-0.014,-0.617,-0.295,-0.49,0.164
Seq_702,0.197,-0.73,-0.286,-0.32,0.278
Seq_703,0.064,-0.586,-0.285,-0.428,0.285
Seq_704,0.276,-0.207,-0.505,-0.443,0.114
Seq_705,0.228,-0.639,-0.095,-0.263,0.134
Seq_706,0.192,-0.793,-0.489,-0.567,0.094
Seq_707,0.377,-0.391,-0.443,-0.492,0.181
Seq_708,0.317,-0.893,0.136,-0.952,0.056
Seq_709,0.307,-0.303,-0.245,-0.37,0.07
Seq_710,0.184,-0.433,-0.221,-0.59,0.127
Seq_711,-0.052,-0.918,-0.179,-0.559,0.151
Seq_712,0.262,-0.449,-0.505,-0.552,0.074
Seq_713,-0.063,-0.773,-0.289,-0.515,0.239
Seq_714,0.497,-0.162,0.152,-0.378,-0.185
Seq_715,0.201,-0.396,-0.36,-0.398,0.114
Seq_716,0.181,-0.524,-0.078,-0.32,0.084
Seq_717,0.063,-0.41,-0.197,-0.519,0.082
Seq_718,0.341,-0.278,-0.231,-0.4,0.071
Seq_719,0.115,-0.35,-0.316,-0.376,0.257
Seq_720,0.369,-0.436,-0.262,-0.518,0.174
Seq_721,0.076,-0.046,-0.295,-0.428,0.033
Seq_722,-0.69,-0.804,-0.433,-0.341,0.149
Seq_723,0.322,-0.513,-0.368,-0.529,0.178
Seq_724,-0.18,-0.414,-0.243,-0.459,0.095
Seq_725,-0.016,-0.384,-0.024,-0.276,0.173
Seq_726,0.316,-0.391,-0.256,-0.331,0.061
Seq_727,-0.085,-0.592,-0.331,-0.422,0.211
Seq_728,0.114,-0.156,-0.493,-0.304,0.076
Seq_729,0.445,-0.27,-0.182,-0.623,-0.003
Seq_730,0.128,-0.735,-0.193,-0.452,0.232
Seq_731,0.281,-0.906,-0.215,-0.617,0.221
Seq_732,0.108,0.061,-0.295,-0.249,0.05
Seq_733,0.086,-0.66,-0.223,-0.395,0.288
Seq_734,0.205,-0.376,-0.439,-0.397,0.133
Seq_735,-0.192,-0.605,-0.182,-0.377,0.198
Seq_736,0.157,-0.547,-0.245,-0.344,0.062
Seq_737,0.263,-0.546,-0.211,-0.439,0.158
Seq_738,0.083,-0.719,-0.139,-0.314,0.361
Seq_739,0.187,-0.459,-0.208,-0.517,0.12
Seq_740,0.06,-0.439,-0.239,-0.571,0.052
Seq_741,0.099,-0.503,-0.196,-0.463,0.178
Seq_742,0.252,-0.682,-0.365,-0.57,0.244
Seq_743,0.204,-0.623,-0.36,-0.514,0.247
Seq_744,0.071,-0.294,-0.177,-0.364,-0.038
Seq_745,0.13,-0.306,-0.263,-0.462,0.143
Seq_746,0.274,-0.818,-0.326,-0.584,0.085
Seq_747,-0.016,-0.461,-0.342,-0.262,0.341
Seq_748,0.122,-0.426,-0.45,-0.408,0.114
Seq_749,0.521,-0.466,-0.228,-0.79,0.085
Seq_750,0.144,-0.446,-0.339,-0.446,0.135
Seq_751,0.219,-0.122,-0.414,-0.347,0.047
Seq_752,-0.459,-0.439,-0.163,-0.153,0.085
Seq_753,0.195,-0.619,-0.463,-0.588,0.081
Seq_754,0.019,-0.572,-0.261,-0.44,0.083
Seq_755,-0.131,-0.58,-0.135,-0.544,0.158
Seq_756,0.268,-0.87,-0.374,-0.511,0.261
Seq_757,0.192,-0.18,-0.196,-0.168,0.05
Seq_758,0.055,-0.191,-0.207,-0.349,-0.019
Seq_759,0.242,-0.441,-0.21,-0.413,0.085
Seq_760,0.26,-0.417,-0.5,-0.365,0.183
Seq_761,0.167,-1.072,0.149,-0.67,0.316
Seq_762,0.09,-0.605,-0.389,-0.462,0.055
Seq_763,0.287,-0.595,-0.319,-0.541,0.163
Seq_764,0.107,-0.6,-0.3,-0.453,0.109
Seq_765,0.008,-0.328,-0.452,-0.442,0.092
Seq_766,-0.063,-0.276,-0.307,-0.349,0.065
Seq_767,0.146,-0.685,-0.278,-0.368,0.174
Seq_768,0.375,-0.788,-0.166,-0.534,0.131
Seq_769,-0.118,-0.577,-0.287,-0.509,0.101
Seq_770,0.024,-0.496,-0.176,-0.396,0.049
Seq_771,0.18,-0.615,-0.302,-0.421,0.304
Seq_772,-0.945,-1.251,-0.627,-0.603,0.34
Seq_773,0.324,-0.65,0.258,-0.353,0.046
Seq_774,-0.117,-0.719,-0.035,-0.662,0.079
Seq_775,0.251,-0.183,-0.14,-0.491,0.05
Seq_776,0.003,-0.362,-0.024,-0.385,0.068
Seq_777,0.325,-0.414,-0.492,-0.296,0.207
Seq_778,0.274,-0.806,-0.104,-0.472,0.315
Seq_779,0.13,-0.351,-0.247,-0.372,0.119
Seq_780,0.226,-0.727,-0.097,-0.534,0.079
Seq_781,-0.006,-0.606,-0.413,-0.508,0.113
Seq_782,0.199,-0.307,-0.311,-0.517,0.133
Seq_783,-0.217,-0.648,-0.593,-0.553,0.154
Seq_784,0.323,-0.486,-0.364,-0.528,0.192
Seq_785,0.069,-0.743,0.041,-0.515,0.059
Seq_786,0.108,-0.698,-0.221,-0.493,0.034
Seq_787,-0.001,-0.417,-0.279,-0.233,0.216
Seq_788,0.376,-0.361,-0.128,-0.253,0.054
Seq_789,0.277,-0.346,0.099,-0.3,0.075
Seq_790,0.427,-0.433,-0.845,0.033,0.079
Seq_791,0.002,-0.676,-0.457,-0.349,0.19
Seq_792,0.36,-0.84,-0.215,-0.513,0.244
Seq_793,0.073,-0.381,-0.476,-0.442,0.201
Seq_794,0.599,-0.959,-0.1,-0.519,0.117
Seq_795,-0.251,-0.312,-0.218,-0.449,0.079
Seq_796,0.347,-0.559,-0.125,-0.321,0.064
Seq_797,0.13,-0.224,-0.176,-0.246,-0.002
Seq_798,0.067,-0.402,-0.178,-0.408,0.035
Seq_799,0.284,-0.405,0.095,-0.221,-0.387
Seq_800,0.011,-0.32,-0.396,-0.353,0.131
Seq_801,0.308,-0.62,-0.208,-0.546,0.236
Seq_802,0.322,-0.58,0.027,-0.675,0.196
Seq_803,0.075,-0.649,-0.178,-0.22,0.226
Seq_804,-0.172,-0.704,-0.381,-0.329,0.294
Seq_805,0.535,-0.501,-0.131,-0.339,0.266
Seq_806,-0.143,-0.425,-0.252,-0.471,0.109
Seq_807,0.149,-0.378,-0.075,-0.31,0.117
Seq_808,0.094,-0.853,-0.203,-0.426,0.186
Seq_809,0.21,-0.426,-0.233,-0.474,0.149
Seq_810,0.121,-0.489,-0.118,-0.621,0.066
Seq_811,0.145,-0.791,-0.419,-0.54,0.325
Seq_812,0.263,-0.422,-0.161,-0.247,0.212
Seq_813,0.145,-0.44,-0.218,-0.51,0.017
Seq_814,0.365,-0.368,-0.508,-0.462,0.217
Seq_815,0.044,-0.101,-0.321,-0.373,-0.012
Seq_816,0.026,-0.616,-0.224,-0.488,0.174
Seq_817,-0.053,-0.595,-0.221,-0.425,0.164
Seq_818,0.085,-0.348,-0.194,-0.469,-0.015
Seq_819,0.158,-0.384,-0.339,-0.493,0.069
Seq_820,0.438,-0.503,-0.209,-0.482,0.178
Seq_821,0.304,-0.567,0.054,-0.352,0.245
Seq_822,-0.02,-0.551,-0.147,-0.288,0.308
Seq_823,0.122,-0.436,-0.285,-0.412,0.099
Seq_824,0.014,-0.753,-0.166,-0.447,0.233
Seq_825,0.08,-0.451,-0.143,-0.516,0.121
Seq_826,0.203,-0.506,-0.08,-0.27,0.211
Seq_827,0.0,-0.751,-0.385,-0.377,0.385
Seq_828,0.187,-0.421,-0.178,-0.382,0.11
Seq_829,0.161,-0.373,-0.245,-0.349,0.205
Seq_830,0.16,-0.43,-0.488,-0.405,0.124
Seq_831,0.36,-0.543,-0.289,-0.59,0.074
Seq_832,0.094,-0.602,-0.338,-0.364,0.181
Seq_833,0.088,-0.646,-0.24,-0.432,0.119
Seq_834,-0.093,-0.567,-0.343,-0.379,0.046
Seq_835,0.096,-0.43,-0.072,-0.358,0.103
Seq_836,-0.031,-0.494,-0.371,-0.294,0.133
Seq_837,0.284,-0.417,-0.357,-0.457,0.054
Seq_838,-0.104,-0.636,-0.232,-0.492,0.119
Seq_839,0.454,-0.32,-0.267,-0.545,-0.001
Seq_840,-0.045,-0.282,-0.259,-0.269,0.043
Seq_841,-0.11,-0.15,-0.321,-0.311,0.167
Seq_842,0.197,-0.484,-0.152,-0.476,-0.018
Seq_843,-0.073,-0.393,-0.342,-0.38,0.019
Seq_844,0.034,-0.674,-0.251,-0.47,0.155
Seq_845,-0.11,-0.599,-0.444,-0.428,0.179
Seq_846,0.206,-0.69,-0.194,-0.557,0.105
Seq_847,0.132,-0.76,-0.261,-0.466,0.074
Seq_848,0.297,-0.554,-0.616,-0.426,0.182
Seq_849,0.196,-0.532,-0.205,-0.648,0.105
Seq_850,0.31,-0.564,-0.288,-0.287,0.226
Seq_851,0.17,-0.59,-0.153,-0.466,0.123
Seq_852,0.605,-0.216,-0.234,-0.371,0.13
Seq_853,0.197,-0.474,-0.12,-0.369,0.055
Seq_854,0.538,-0.541,-0.067,-0.239,0.154
Seq_855,0.204,-0.674,-0.647,-0.454,0.277
Seq_856,0.028,-1.0,-0.281,-0.454,0.145
Seq_857,-0.234,-0.359,-0.202,-0.329,0.104
Seq_858,0.345,-0.493,-0.184,-0.343,0.097
Seq_859,-0.002,-0.539,-0.315,-0.328,0.017
Seq_860,0.119,-0.155,-0.168,-0.279,0.078
Seq_861,0.105,-0.305,-0.247,-0.24,0.167
Seq_862,0.083,-0.592,-0.355,-0.477,0.086
Seq_863,0.098,-0.444,-0.412,-0.242,0.047
Seq_864,0.215,-0.265,-0.271,-0.442,0.045
Seq_865,0.316,-0.64,-0.072,-0.3,0.419
Seq_866,-0.333,-0.983,-0.26,-0.499,0.195
Seq_867,0.426,-0.395,-0.218,-0.634,-0.066
Seq_868,-0.097,-0.421,-0.23,-0.321,0.181
Seq_869,0.193,-0.353,-0.328,-0.396,0.053
Seq_870,-0.045,-0.338,-0.251,-0.538,0.184
Seq_871,-0.011,-0.562,-0.372,-0.458,0.079
Seq_872,0.331,-0.841,0.005,-0.712,0.021
Seq_873,0.148,-0.558,-0.528,-0.437,0.136
Seq_874,0.341,-0.425,-0.026,-0.42,-0.123
Seq_875,0.172,-0.694,-0.346,-0.534,0.018
Seq_876,0.087,-0.755,-0.477,-0.314,0.223
Seq_877,0.253,-0.585,-0.275,-0.451,0.143
Seq_878,-0.058,-0.244,-0.137,-0.277,0.11
Seq_879,0.022,-0.334,-0.208,-0.22,0.067
Seq_880,0.248,-0.474,-0.22,-0.466,0.119
Seq_881,0.391,-0.131,0.113,0.063,0.294
Seq_882,-0.025,-0.418,-0.384,-0.159,0.284
Seq_883,0.083,-0.445,-0.394,-0.413,0.072
Seq_884,0.186,-0.493,-0.292,-0.464,0.153
Seq_885,-0.05,-0.32,-0.607,-0.331,0.23
Seq_886,0.003,-0.493,-0.193,-0.375,0.182
Seq_887,0.508,-0.412,-0.207,-0.244,0.086
Seq_888,0.366,-0.231,-0.163,-0.527,0.084
Seq_889,0.163,-0.583,-0.589,-0.411,0.135
Seq_890,0.05,-0.44,-0.174,-0.483,0.127
Seq_891,-0.1,-0.48,-0.134,-0.386,0.06
Seq_892,0.09,-0.825,-0.152,-0.537,0.207
Seq_893,0.155,-0.629,-0.237,-0.415,0.073
Seq_894,0.27,-0.437,-0.432,-0.316,0.128
Seq_895,-0.097,-0.367,-0.193,-0.434,0.062
Seq_896,0.072,-0.277,-0.227,-0.498,0.023
Seq_897,-0.033,-0.29,-0.227,-0.419,0.112
Seq_898,0.077,-0.611,-0.144,-0.375,0.21
Seq_899,-0.053,-0.675,-0.386,-0.295,0.127
Seq_900,0.037,-0.8,-0.282,-0.296,0.232
Seq_901,-0.231,-0.016,-0.378,-0.277,-0.067
Seq_902,0.105,-0.355,-0.214,-0.373,0.158
Seq_903,-0.032,-0.46,-0.332,-0.364,0.117
Seq_904,0.059,-0.362,-0.172,-0.402,0.038
Seq_905,0.032,-0.728,-0.248,-0.472,0.225
Seq_906,-0.01,-0.152,-0.057,-0.294,0.051
Seq_907,0.058,-0.895,-0.343,-0.546,0.301
Seq_908,0.299,-0.33,-0.155,-0.399,0.147
Seq_909,0.779,-0.663,-0.602,-0.334,0.255
Seq_910,0.065,-0.626,-0.15,-0.313,0.197
Seq_911,0.208,-0.508,-0.216,-0.458,0.139
Seq_912,0.113,-1.029,-0.232,-0.503,0.208
Seq_913,0.427,-0.81,-0.363,-0.196,0.207
Seq_914,0.026,-0.442,-0.259,-0.453,0.046
Seq_915,-0.155,-0.584,-0.341,-0.434,0.085
Seq_916,0.166,-0.917,-0.045,-0.487,0.009
Seq_917,0.229,-0.418,-0.267,-0.413,0.095
Seq_918,0.24,-0.474,-0.19,-0.283,0.174
Seq_919,0.382,-0.296,-0.444,-0.425,0.118
Seq_920,0.582,-0.444,-0.208,-0.551,0.217
Seq_921,-0.443,-0.453,0.02,-0.206,0.134
Seq_922,0.061,-0.813,-0.44,-0.51,0.234
Seq_923,0.271,-0.719,-0.148,-0.464,0.317
Seq_924,-0.129,-0.981,-0.268,-0.513,0.196
Seq_925,0.403,-0.752,0.038,-0.395,-0.214
Seq_926,0.134,-0.367,-0.366,-0.468,0.108
Seq_927,0.434,-0.493,-0.055,-0.574,-0.101
Seq_928,0.152,-0.342,-0.237,-0.584,0.114
Seq_929,0.42,-0.407,-0.361,-0.573,0.301
Seq_930,0.252,-0.38,-0.218,-0.431,0.021
Seq_931,0.171,-0.631,-0.315,-0.392,0.106
Seq_932,0.046,-0.125,-0.033,-0.568,-0.092
Seq_933,0.078,-1.064,-0.333,-0.554,0.22
Seq_934,0.021,-0.213,-0.398,-0.453,0.133
Seq_935,0.044,-0.486,-0.42,-0.335,0.165
Seq_936,0.33,-0.625,-0.153,-0.471,0.166
Seq_937,0.179,0.243,-0.293,-0.04,0.114
Seq_938,0.134,-0.427,-0.181,-0.44,0.123
Seq_939,0.037,-0.35,-0.169,-0.314,0.11
Seq_940,-0.005,-0.468,-0.444,-0.424,0.279
Seq_941,0.502,-0.498,-0.09,-0.122,-0.216
Seq_942,-0.051,-0.497,-0.302,-0.524,0.134
Seq_943,-0.143,-0.613,-0.299,-0.516,0.242
Seq_944,0.027,-0.288,-0.28,-0.275,0.206
Seq_945,0.231,-0.498,-0.187,-0.472,0.173
Seq_946,0.119,-0.248,-0.027,-0.433,-0.022
Seq_947,0.245,-0.315,-0.122,-0.345,-0.024
Seq_948,0.268,-0.169,-0.205,-0.428,0.094
Seq_949,-0.136,-0.592,-0.191,-0.516,0.106
Seq_950,0.276,-0.782,-0.515,-0.582,0.228
Seq_951,0.37,-0.297,-0.006,-0.474,0.066
Seq_952,0.106,-0.534,-0.222,-0.425,0.058
